# RD,Action Code,State Code,County Code,Site ID,Parameter,POC,Sample Duration,Unit,Method,Date,Start Time,Sample Value,Null Data Code,Sampling Frequency
RC,I,39,91,8,12128,1,1,45,2008,12,5,MONTHLY,0.09,
RC,I,39,167,8,12128,1,1,45,2008,1,6,MONTHLY,0.0035,
RC,I,39,167,8,12128,1,1,45,2008,2,4,MONTHLY,0.0043,
RC,I,39,167,8,12128,1,1,45,2008,3,6,MONTHLY,0.0027,
RC,I,39,167,8,12128,1,1,45,2008,4,5,MONTHLY,0.0045,
RC,I,39,167,8,12128,1,1,45,2008,5,5,MONTHLY,0.005,
RC,I,39,167,8,12128,1,1,45,2008,6,5,MONTHLY,0.0029,
RC,I,39,167,8,12128,1,1,45,2008,7,5,MONTHLY,0.0047,
RC,I,39,167,8,12128,1,1,45,2008,8,5,MONTHLY,0.0037,
RC,I,39,167,8,12128,1,1,45,2008,9,5,MONTHLY,0.0032,
RC,I,39,167,8,12128,1,1,45,2008,10,5,MONTHLY,0.0039,
RC,I,39,167,8,12128,1,1,45,2008,11,5,MONTHLY,0.0047,
RC,I,39,167,8,12128,1,1,45,2008,12,5,MONTHLY,0.0029,
RC,I,39,167,10,12128,1,1,45,2008,11,5,MONTHLY,0.0039,
RC,I,39,167,10,12128,1,1,45,2008,12,5,MONTHLY,0.0021,
RD,I,40,97,187,12128,6,7,3,89,20081027,0:00,0.805,,
RD,I,40,97,187,12128,6,7,3,89,20081102,0:00,3.13,,
RD,I,40,97,187,12128,6,7,3,89,20081120,0:00,2.01,,
RD,I,40,97,187,12128,6,7,3,89,20081126,0:00,2.68,,
RD,I,40,97,187,12128,6,7,3,89,20081202,0:00,1.65,,
RD,I,40,97,187,12128,6,7,3,89,20081208,0:00,4.02,,
RD,I,40,97,187,12128,6,7,3,89,20081214,0:00,2.12,,
RD,I,40,97,187,12128,6,7,3,89,20081220,0:00,2.8,,
RD,I,40,97,187,12128,6,7,3,89,20081226,0:00,1.43,,
RD,I,40,115,9005,12128,1,7,1,89,20080101,0:00,0.027,,
RD,I,40,115,9005,12128,1,7,1,89,20080104,0:00,0.026,,
RD,I,40,115,9005,12128,1,7,1,89,20080107,0:00,0.016,,
RD,I,40,115,9005,12128,1,7,1,89,20080110,0:00,0.005,,
RD,I,40,115,9005,12128,1,7,1,89,20080113,0:00,0.005,,
RD,I,40,115,9005,12128,1,7,1,89,20080116,0:00,0.005,,
RD,I,40,115,9005,12128,1,7,1,89,20080119,0:00,0.012,,
RD,I,40,115,9005,12128,1,7,1,89,20080122,0:00,0.005,,
RD,I,40,115,9005,12128,1,7,1,89,20080125,0:00,0.011,,
RD,I,40,115,9005,12128,1,7,1,89,20080128,0:00,0.02,,
RD,I,40,115,9005,12128,1,7,1,89,20080131,0:00,0.005,,
RD,I,40,115,9005,12128,1,7,1,89,20080203,0:00,0.005,,
RD,I,40,115,9005,12128,1,7,1,89,20080206,0:00,0.005,,
RD,I,40,115,9005,12128,1,7,1,89,20080209,0:00,0.02,,
RD,I,40,115,9005,12128,1,7,1,89,20080215,0:00,0.03,,
RD,I,40,115,9005,12128,1,7,1,89,20080218,0:00,0.005,,
RD,I,40,115,9005,12128,1,7,1,89,20080221,0:00,0.012,,
RD,I,40,115,9005,12128,1,7,1,89,20080224,0:00,0.005,,
RD,I,40,115,9005,12128,1,7,1,89,20080227,0:00,0.005,,
RD,I,40,115,9005,12128,1,7,1,89,20080301,0:00,0.017,,
RD,I,40,115,9005,12128,1,7,1,89,20080304,0:00,0.005,,
RD,I,40,115,9005,12128,1,7,1,89,20080307,0:00,0.005,,
RD,I,40,115,9005,12128,1,7,1,89,20080310,0:00,0.019,,
RD,I,40,115,9005,12128,1,7,1,89,20080313,0:00,0.085,,
RD,I,40,115,9005,12128,1,7,1,89,20080316,0:00,0.005,,
RD,I,40,115,9005,12128,1,7,1,89,20080319,0:00,0.005,,
RD,I,40,115,9005,12128,1,7,1,89,20080322,0:00,0.005,,
RD,I,40,115,9005,12128,1,7,1,89,20080325,0:00,0.011,,
RD,I,40,115,9005,12128,1,7,1,89,20080328,0:00,0.011,,
RD,I,40,115,9005,12128,1,7,1,89,20080331,0:00,0.005,,
RD,I,40,115,9005,12128,2,7,1,89,20080101,0:00,0.019,,
RD,I,40,115,9005,12128,2,7,1,89,20080104,0:00,0.024,,
RD,I,40,115,9005,12128,2,7,1,89,20080107,0:00,0.017,,
RD,I,40,115,9005,12128,2,7,1,89,20080110,0:00,0.005,,
RD,I,40,115,9005,12128,2,7,1,89,20080113,0:00,0.005,,
RD,I,40,115,9005,12128,2,7,1,89,20080116,0:00,0.005,,
RD,I,40,115,9005,12128,2,7,1,89,20080119,0:00,0.005,,
RD,I,40,115,9005,12128,2,7,1,89,20080122,0:00,0.01,,
RD,I,40,115,9005,12128,2,7,1,89,20080125,0:00,0.094,,
RD,I,40,115,9005,12128,2,7,1,89,20080128,0:00,0.036,,
RD,I,40,115,9005,12128,2,7,1,89,20080131,0:00,0.005,,
RD,I,40,115,9005,12128,2,7,1,89,20080203,0:00,0.005,,
RD,I,40,115,9005,12128,2,7,1,89,20080206,0:00,0.005,,
RD,I,40,115,9005,12128,2,7,1,89,20080209,0:00,0.02,,
RD,I,40,115,9005,12128,2,7,1,89,20080215,0:00,0.032,,
RD,I,40,115,9005,12128,2,7,1,89,20080218,0:00,0.005,,
RD,I,40,115,9005,12128,2,7,1,89,20080221,0:00,0.01,,
RD,I,40,115,9005,12128,2,7,1,89,20080224,0:00,0.005,,
RD,I,40,115,9005,12128,2,7,1,89,20080227,0:00,0.005,,
RD,I,40,115,9005,12128,2,7,1,89,20080301,0:00,0.017,,
RD,I,40,115,9005,12128,2,7,1,89,20080304,0:00,0.005,,
RD,I,40,115,9005,12128,2,7,1,89,20080307,0:00,0.005,,
RD,I,40,115,9005,12128,2,7,1,89,20080310,0:00,0.017,,
RD,I,40,115,9005,12128,2,7,1,89,20080313,0:00,0.082,,
RD,I,40,115,9005,12128,2,7,1,89,20080316,0:00,0.005,,
RD,I,40,115,9005,12128,2,7,1,89,20080319,0:00,0.005,,
RD,I,40,115,9005,12128,2,7,1,89,20080322,0:00,0.005,,
RD,I,40,115,9005,12128,2,7,1,89,20080325,0:00,0.011,,
RD,I,40,115,9005,12128,2,7,1,89,20080328,0:00,0.005,,
RD,I,40,115,9005,12128,2,7,1,89,20080331,0:00,0.005,,
RD,I,40,115,9006,12128,1,7,1,89,20080101,0:00,0.012,,
RD,I,40,115,9006,12128,1,7,1,89,20080104,0:00,0.022,,
RD,I,40,115,9006,12128,1,7,1,89,20080107,0:00,0.005,,
RD,I,40,115,9006,12128,1,7,1,89,20080110,0:00,0.005,,
RD,I,40,115,9006,12128,1,7,1,89,20080113,0:00,0.025,,3
RD,I,40,115,9006,12128,1,7,1,89,20080116,0:00,0.025,,3
RD,I,40,115,9006,12128,1,7,1,89,20080119,0:00,0.005,,
RD,I,40,115,9006,12128,1,7,1,89,20080122,0:00,0.005,,
RD,I,40,115,9006,12128,1,7,1,89,20080125,0:00,0.025,,3
RD,I,40,115,9006,12128,1,7,1,89,20080128,0:00,0.029,,
RD,I,40,115,9006,12128,1,7,1,89,20080131,0:00,0.01,,
RD,I,40,115,9006,12128,1,7,1,89,20080203,0:00,0.005,,
RD,I,40,115,9006,12128,1,7,1,89,20080206,0:00,0.005,,
RD,I,40,115,9006,12128,1,7,1,89,20080209,0:00,0.005,,
RD,I,40,115,9006,12128,1,7,1,89,20080215,0:00,0.005,,
RD,I,40,115,9006,12128,1,7,1,89,20080218,0:00,0.005,,
RD,I,40,115,9006,12128,1,7,1,89,20080221,0:00,0.005,,
RD,I,40,115,9006,12128,1,7,1,89,20080224,0:00,0.005,,
RD,I,40,115,9006,12128,1,7,1,89,20080227,0:00,0.005,,
RD,I,40,115,9006,12128,1,7,1,89,20080301,0:00,0.055,,
RD,I,40,115,9006,12128,1,7,1,89,20080304,0:00,0.005,,
RD,I,40,115,9006,12128,1,7,1,89,20080307,0:00,0.016,,
RD,I,40,115,9006,12128,1,7,1,89,20080310,0:00,0.01,,
RD,I,40,115,9006,12128,1,7,1,89,20080313,0:00,0.051,,
RD,I,40,115,9006,12128,1,7,1,89,20080316,0:00,0.005,,
RD,I,40,115,9006,12128,1,7,1,89,20080319,0:00,0.005,,
RD,I,40,115,9006,12128,1,7,1,89,20080322,0:00,0.005,,
RD,I,40,115,9006,12128,1,7,1,89,20080325,0:00,0.01,,
RD,I,40,115,9006,12128,1,7,1,89,20080328,0:00,0.005,,
RD,I,40,115,9006,12128,1,7,1,89,20080331,0:00,0.005,,
RD,I,40,115,9007,12128,1,7,1,89,20080101,0:00,0.013,,
RD,I,40,115,9007,12128,1,7,1,89,20080107,0:00,0.041,,
RD,I,40,115,9007,12128,1,7,1,89,20080110,0:00,0.005,,
RD,I,40,115,9007,12128,1,7,1,89,20080113,0:00,0.005,,
RD,I,40,115,9007,12128,1,7,1,89,20080116,0:00,0.005,,
RD,I,40,115,9007,12128,1,7,1,89,20080119,0:00,0.019,,
RD,I,40,115,9007,12128,1,7,1,89,20080122,0:00,0.005,,
RD,I,40,115,9007,12128,1,7,1,89,20080125,0:00,0.15,,
RD,I,40,115,9007,12128,1,7,1,89,20080128,0:00,0.099,,
RD,I,40,115,9007,12128,1,7,1,89,20080131,0:00,0.012,,
RD,I,40,115,9007,12128,1,7,1,89,20080203,0:00,0.005,,
RD,I,40,115,9007,12128,1,7,1,89,20080206,0:00,0.005,,
RD,I,40,115,9007,12128,1,7,1,89,20080209,0:00,0.005,,
RD,I,40,115,9007,12128,1,7,1,89,20080215,0:00,0.015,,
RD,I,40,115,9007,12128,1,7,1,89,20080218,0:00,0.005,,
RD,I,40,115,9007,12128,1,7,1,89,20080221,0:00,0.013,,
RD,I,40,115,9007,12128,1,7,1,89,20080224,0:00,0.005,,
RD,I,40,115,9007,12128,1,7,1,89,20080227,0:00,0.005,,
RD,I,40,115,9007,12128,1,7,1,89,20080301,0:00,0.037,,
RD,I,40,115,9007,12128,1,7,1,89,20080304,0:00,0.016,,
RD,I,40,115,9007,12128,1,7,1,89,20080307,0:00,0.019,,
RD,I,40,115,9007,12128,1,7,1,89,20080310,0:00,0.012,,
RD,I,40,115,9007,12128,1,7,1,89,20080313,0:00,0.043,,
RD,I,40,115,9007,12128,1,7,1,89,20080316,0:00,0.005,,
RD,I,40,115,9007,12128,1,7,1,89,20080319,0:00,0.005,,
RD,I,40,115,9007,12128,1,7,1,89,20080322,0:00,0.012,,
RD,I,40,115,9007,12128,1,7,1,89,20080325,0:00,0.013,,
RD,I,40,115,9007,12128,1,7,1,89,20080328,0:00,0.011,,
RD,I,40,115,9007,12128,1,7,1,89,20080331,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080101,0:00,0.015,,
RD,I,40,115,9008,12128,1,7,1,89,20080104,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080107,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080110,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080113,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080116,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080119,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080122,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080125,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080128,0:00,0.032,,
RD,I,40,115,9008,12128,1,7,1,89,20080131,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080203,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080206,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080209,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080215,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080218,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080221,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080224,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080227,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080301,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080304,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080307,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080310,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080313,0:00,0.014,,
RD,I,40,115,9008,12128,1,7,1,89,20080316,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080319,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080322,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080325,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080328,0:00,0.005,,
RD,I,40,115,9008,12128,1,7,1,89,20080331,0:00,0.005,,
RD,I,40,143,172,12128,6,7,3,89,20080101,0:00,0.876,,
RD,I,40,143,172,12128,6,7,3,89,20080107,0:00,2.84,,
RD,I,40,143,172,12128,6,7,3,89,20080113,0:00,3.57,,
RD,I,40,143,172,12128,6,7,3,89,20080119,0:00,1.72,,
RD,I,40,143,172,12128,6,7,3,89,20080125,0:00,3.28,,
RD,I,40,143,172,12128,6,7,3,89,20080131,0:00,4.28,,
RD,I,40,143,172,12128,6,7,3,89,20080206,0:00,2.71,,
RD,I,40,143,172,12128,6,7,3,89,20080212,0:00,5.79,,
RD,I,40,143,172,12128,6,7,3,89,20080218,0:00,2.25,,
RD,I,40,143,172,12128,6,7,3,89,20080307,0:00,2.28,,
RD,I,40,143,172,12128,6,7,3,89,20080313,0:00,8.75,,
RD,I,40,143,172,12128,6,7,3,89,20080319,0:00,3.03,,
RD,I,40,143,172,12128,6,7,3,89,20080325,0:00,5.98,,
RD,I,40,143,172,12128,6,7,3,89,20080331,0:00,4.03,,
RD,I,40,143,172,12128,6,7,3,89,20080406,0:00,3.74,,
RD,I,40,143,172,12128,6,7,3,89,20080412,0:00,1.42,,
RD,I,40,143,172,12128,6,7,3,89,20080418,0:00,2.39,,
RD,I,40,143,172,12128,6,7,3,89,20080424,0:00,2.11,,
RD,I,40,143,172,12128,6,7,3,89,20080430,0:00,5.71,,
RD,I,40,143,172,12128,6,7,3,89,20080506,0:00,3.18,,
RD,I,40,143,172,12128,6,7,3,89,20080512,0:00,8.96,,
RD,I,40,143,172,12128,6,7,3,89,20080518,0:00,8.47,,
RD,I,40,143,172,12128,6,7,3,89,20080524,0:00,2.61,,
RD,I,40,143,172,12128,6,7,3,89,20080530,0:00,3.61,,
RD,I,40,143,172,12128,6,7,3,89,20080605,0:00,4.51,,
RD,I,40,143,172,12128,6,7,3,89,20080617,0:00,4.02,,
RD,I,40,143,172,12128,6,7,3,89,20080623,0:00,3.76,,
RD,I,40,143,172,12128,6,7,3,89,20080629,0:00,1.78,,
RD,I,40,143,172,12128,6,7,3,89,20080705,0:00,10.9,,
RD,I,40,143,172,12128,6,7,3,89,20080711,0:00,2.63,,
RD,I,40,143,172,12128,6,7,3,89,20080717,0:00,3.49,,
RD,I,40,143,172,12128,6,7,3,89,20080723,0:00,4.35,,
RD,I,40,143,172,12128,6,7,3,89,20080729,0:00,3.97,,
RD,I,40,143,172,12128,6,7,3,89,20080804,0:00,5.64,,
RD,I,40,143,172,12128,6,7,3,89,20080816,0:00,4.06,,
RD,I,40,143,172,12128,6,7,3,89,20080822,0:00,4.5,,
RD,I,40,143,172,12128,6,7,3,89,20080828,0:00,4.51,,
RD,I,40,143,172,12128,6,7,3,89,20080903,0:00,2.96,,
RD,I,40,143,172,12128,6,7,3,89,20080909,0:00,3.51,,
RD,I,40,143,172,12128,6,7,3,89,20080915,0:00,1.54,,
RD,I,40,143,172,12128,6,7,3,89,20080921,0:00,5.19,,
RD,I,40,143,172,12128,6,7,3,89,20080927,0:00,10.7,,
RD,I,40,143,191,12128,6,7,3,89,20080101,0:00,1.42,,
RD,I,40,143,191,12128,6,7,3,89,20080107,0:00,2.47,,
RD,I,40,143,191,12128,6,7,3,89,20080113,0:00,4.24,,
RD,I,40,143,191,12128,6,7,3,89,20080119,0:00,2.84,,
RD,I,40,143,191,12128,6,7,3,89,20080125,0:00,2.75,,
RD,I,40,143,191,12128,6,7,3,89,20080131,0:00,3.84,,
RD,I,40,143,191,12128,6,7,3,89,20080206,0:00,4.52,,
RD,I,40,143,191,12128,6,7,3,89,20080212,0:00,7.98,,
RD,I,40,143,191,12128,6,7,3,89,20080218,0:00,4.12,,
RD,I,40,143,191,12128,6,7,3,89,20080224,0:00,4.77,,
RD,I,40,143,191,12128,6,7,3,89,20080301,0:00,5.98,,
RD,I,40,143,191,12128,6,7,3,89,20080307,0:00,4.09,,
RD,I,40,143,191,12128,6,7,3,89,20080313,0:00,6.36,,
RD,I,40,143,191,12128,6,7,3,89,20080319,0:00,3.92,,
RD,I,40,143,191,12128,6,7,3,89,20080325,0:00,5.69,,
RD,I,40,143,191,12128,6,7,3,89,20080331,0:00,2.38,,
RD,I,40,143,191,12128,6,7,3,89,20080406,0:00,20.9,,
RD,I,40,143,191,12128,6,7,3,89,20080412,0:00,2.5,,
RD,I,40,143,191,12128,6,7,3,89,20080418,0:00,3.21,,
RD,I,40,143,191,12128,6,7,3,89,20080424,0:00,1.9,,
RD,I,40,143,191,12128,6,7,3,89,20080430,0:00,4.09,,
RD,I,40,143,191,12128,6,7,3,89,20080506,0:00,2.52,,
RD,I,40,143,191,12128,6,7,3,89,20080512,0:00,4.89,,
RD,I,40,143,191,12128,6,7,3,89,20080518,0:00,12.8,,
RD,I,40,143,191,12128,6,7,3,89,20080524,0:00,2.93,,
RD,I,40,143,191,12128,6,7,3,89,20080530,0:00,3.03,,
RD,I,40,143,191,12128,6,7,3,89,20080605,0:00,2.62,,
RD,I,40,143,191,12128,6,7,3,89,20080611,0:00,1.52,,
RD,I,40,143,191,12128,6,7,3,89,20080617,0:00,4.06,,
RD,I,40,143,191,12128,6,7,3,89,20080623,0:00,2.31,,
RD,I,40,143,191,12128,6,7,3,89,20080629,0:00,3.6,,
RD,I,40,143,191,12128,6,7,3,89,20080705,0:00,10.2,,
RD,I,40,143,191,12128,6,7,3,89,20080711,0:00,2.22,,
RD,I,40,143,191,12128,6,7,3,89,20080717,0:00,2.98,,
RD,I,40,143,191,12128,6,7,3,89,20080804,0:00,4.83,,
RD,I,40,143,191,12128,6,7,3,89,20080810,0:00,1.77,,
RD,I,40,143,191,12128,6,7,3,89,20080816,0:00,4.08,,
RD,I,40,143,191,12128,6,7,3,89,20080822,0:00,2.2,,
RD,I,40,143,191,12128,6,7,3,89,20080828,0:00,3.27,,
RD,I,40,143,191,12128,6,7,3,89,20080903,0:00,2.26,,
RD,I,40,143,191,12128,6,7,3,89,20080909,0:00,4.19,,
RD,I,40,143,191,12128,6,7,3,89,20080915,0:00,3.19,,
RD,I,40,143,191,12128,6,7,3,89,20080921,0:00,5.42,,
RD,I,40,143,191,12128,6,7,3,89,20080927,0:00,9.95,,
RD,I,40,143,191,12128,6,7,3,89,20081003,0:00,3.79,,
RD,I,40,143,191,12128,6,7,3,89,20081009,0:00,3.25,,
RD,I,40,143,191,12128,6,7,3,89,20081015,0:00,2.34,,
RD,I,40,143,191,12128,6,7,3,89,20081021,0:00,7.72,,
RD,I,40,143,191,12128,6,7,3,89,20081027,0:00,3.14,,
RD,I,40,143,191,12128,6,7,3,89,20081102,0:00,5.06,,
RD,I,40,143,191,12128,6,7,3,89,20081108,0:00,1.99,,
RD,I,40,143,191,12128,6,7,3,89,20081114,0:00,4.21,,
RD,I,40,143,191,12128,6,7,3,89,20081120,0:00,4.85,,
RD,I,40,143,191,12128,6,7,3,89,20081126,0:00,14.3,,
RD,I,40,143,191,12128,6,7,3,89,20081202,0:00,2.2,,
RD,I,40,143,191,12128,6,7,3,89,20081208,0:00,5.06,,
RD,I,40,143,191,12128,6,7,3,89,20081214,0:00,3.91,,
RD,I,40,143,191,12128,6,7,3,89,20081220,0:00,3.8,,
RD,I,40,143,191,12128,6,7,3,89,20081226,0:00,1.35,,
RD,I,40,143,235,12128,6,7,3,89,20080101,0:00,1.57,,
RD,I,40,143,235,12128,6,7,3,89,20080107,0:00,4.52,,
RD,I,40,143,235,12128,6,7,3,89,20080113,0:00,4.26,,
RD,I,40,143,235,12128,6,7,3,89,20080119,0:00,2.38,,
RD,I,40,143,235,12128,6,7,3,89,20080125,0:00,5.61,,
RD,I,40,143,235,12128,6,7,3,89,20080131,0:00,5.88,,
RD,I,40,143,235,12128,6,7,3,89,20080206,0:00,9.13,,
RD,I,40,143,235,12128,6,7,3,89,20080213,0:00,7.56,,
RD,I,40,143,235,12128,6,7,3,89,20080218,0:00,5.89,,
RD,I,40,143,235,12128,6,7,3,89,20080224,0:00,4.7,,
RD,I,40,143,235,12128,6,7,3,89,20080301,0:00,9.41,,
RD,I,40,143,235,12128,6,7,3,89,20080307,0:00,3.6,,
RD,I,40,143,235,12128,6,7,3,89,20080313,0:00,6.02,,
RD,I,40,143,235,12128,6,7,3,89,20080319,0:00,4.1,,
RD,I,40,143,235,12128,6,7,3,89,20080325,0:00,11.5,,
RD,I,40,143,235,12128,6,7,3,89,20080331,0:00,4.22,,
RD,I,40,143,235,12128,6,7,3,89,20080406,0:00,5.77,,
RD,I,40,143,235,12128,6,7,3,89,20080412,0:00,3.99,,
RD,I,40,143,235,12128,6,7,3,89,20080418,0:00,4.08,,
RD,I,40,143,235,12128,6,7,3,89,20080424,0:00,3.33,,
RD,I,40,143,235,12128,6,7,3,89,20080430,0:00,29.4,,
RD,I,40,143,235,12128,6,7,3,89,20080506,0:00,4.09,,
RD,I,40,143,235,12128,6,7,3,89,20080521,0:00,18.6,,
RD,I,40,143,235,12128,6,7,3,89,20080524,0:00,2.73,,
RD,I,40,143,235,12128,6,7,3,89,20080530,0:00,15.7,,
RD,I,40,143,235,12128,6,7,3,89,20080605,0:00,49.3,,
RD,I,40,143,235,12128,6,7,3,89,20080611,0:00,14.7,,
RD,I,40,143,235,12128,6,7,3,89,20080617,0:00,4.68,,
RD,I,40,143,235,12128,6,7,3,89,20080623,0:00,6.55,,
RD,I,40,143,235,12128,6,7,3,89,20080629,0:00,10.8,,
RD,I,40,143,235,12128,6,7,3,89,20080705,0:00,13,,
RD,I,40,143,235,12128,6,7,3,89,20080711,0:00,3.11,,
RD,I,40,143,235,12128,6,7,3,89,20080717,0:00,4.05,,
RD,I,40,143,235,12128,6,7,3,89,20080723,0:00,3.99,,
RD,I,40,143,235,12128,6,7,3,89,20080729,0:00,5.97,,
RD,I,40,143,235,12128,6,7,3,89,20080804,0:00,8.01,,
RD,I,40,143,235,12128,6,7,3,89,20080810,0:00,2,,
RD,I,40,143,235,12128,6,7,3,89,20080816,0:00,3.69,,
RD,I,40,143,235,12128,6,7,3,89,20080822,0:00,13.2,,
RD,I,40,143,235,12128,6,7,3,89,20080828,0:00,24.7,,
RD,I,40,143,235,12128,6,7,3,89,20080903,0:00,1.86,,
RD,I,40,143,235,12128,6,7,3,89,20080909,0:00,3.63,,
RD,I,40,143,235,12128,6,7,3,89,20080915,0:00,12.6,,
RD,I,40,143,235,12128,6,7,3,89,20080921,0:00,5.4,,
RD,I,40,143,235,12128,6,7,3,89,20080927,0:00,24,,
RD,I,40,143,235,12128,6,7,3,89,20081003,0:00,4.69,,
RD,I,40,143,235,12128,6,7,3,89,20081009,0:00,45.4,,
RD,I,40,143,235,12128,6,7,3,89,20081027,0:00,2.25,,
RD,I,40,143,235,12128,6,7,3,89,20081102,0:00,7.96,,
RD,I,40,143,235,12128,6,7,3,89,20081108,0:00,1.84,,
RD,I,40,143,235,12128,6,7,3,89,20081114,0:00,4.25,,
RD,I,40,143,235,12128,6,7,3,89,20081120,0:00,4.23,,
RD,I,40,143,235,12128,6,7,3,89,20081126,0:00,14.5,,
RD,I,40,143,235,12128,6,7,3,89,20081202,0:00,4.33,,
RD,I,40,143,235,12128,6,7,3,89,20081208,0:00,15.6,,
RD,I,40,143,235,12128,6,7,3,89,20081214,0:00,3.97,,
RD,I,40,143,235,12128,6,7,3,89,20081220,0:00,4.19,,
RD,I,40,143,235,12128,6,7,3,89,20081226,0:00,2.05,,
RD,I,40,143,235,12128,7,7,3,89,20080101,0:00,2.46,,
RD,I,40,143,235,12128,7,7,3,89,20080107,0:00,4.03,,
RD,I,40,143,235,12128,7,7,3,89,20080113,0:00,4.94,,
RD,I,40,143,235,12128,7,7,3,89,20080119,0:00,2.11,,
RD,I,40,143,235,12128,7,7,3,89,20080125,0:00,5.53,,
RD,I,40,143,235,12128,7,7,3,89,20080131,0:00,4.33,,
RD,I,40,143,235,12128,7,7,3,89,20080206,0:00,9.36,,
RD,I,40,143,235,12128,7,7,3,89,20080213,0:00,8.58,,
RD,I,40,143,235,12128,7,7,3,89,20080218,0:00,5.9,,
RD,I,40,143,235,12128,7,7,3,89,20080224,0:00,5.01,,
RD,I,40,143,235,12128,7,7,3,89,20080301,0:00,9.79,,
RD,I,40,143,235,12128,7,7,3,89,20080307,0:00,3.51,,
RD,I,40,143,235,12128,7,7,3,89,20080313,0:00,6.03,,
RD,I,40,143,235,12128,7,7,3,89,20080319,0:00,4.07,,
RD,I,40,143,235,12128,7,7,3,89,20080325,0:00,11.4,,
RD,I,40,143,235,12128,7,7,3,89,20080331,0:00,3.9,,
RD,I,40,143,235,12128,7,7,3,89,20080406,0:00,6.07,,
RD,I,40,143,235,12128,7,7,3,89,20080412,0:00,3.6,,
RD,I,40,143,235,12128,7,7,3,89,20080418,0:00,4.1,,
RD,I,40,143,235,12128,7,7,3,89,20080424,0:00,3.23,,
RD,I,40,143,235,12128,7,7,3,89,20080430,0:00,29.9,,
RD,I,40,143,235,12128,7,7,3,89,20080506,0:00,5.24,,
RD,I,40,143,235,12128,7,7,3,89,20080521,0:00,20.5,,
RD,I,40,143,235,12128,7,7,3,89,20080524,0:00,2.88,,
RD,I,40,143,235,12128,7,7,3,89,20080530,0:00,17.5,,
RD,I,40,143,235,12128,7,7,3,89,20080605,0:00,51.5,,
RD,I,40,143,235,12128,7,7,3,89,20080611,0:00,12.4,,
RD,I,40,143,235,12128,7,7,3,89,20080617,0:00,4.3,,
RD,I,40,143,235,12128,7,7,3,89,20080623,0:00,6.23,,
RD,I,40,143,235,12128,7,7,3,89,20080629,0:00,7.96,,
RD,I,40,143,235,12128,7,7,3,89,20080705,0:00,11.9,,
RD,I,40,143,235,12128,7,7,3,89,20080711,0:00,3.59,,
RD,I,40,143,235,12128,7,7,3,89,20080717,0:00,4.22,,
RD,I,40,143,235,12128,7,7,3,89,20080723,0:00,5.25,,
RD,I,40,143,235,12128,7,7,3,89,20080729,0:00,5.5,,
RD,I,40,143,235,12128,7,7,3,89,20080804,0:00,7.26,,
RD,I,40,143,235,12128,7,7,3,89,20080810,0:00,1,,
RD,I,40,143,235,12128,7,7,3,89,20080816,0:00,3.47,,
RD,I,40,143,235,12128,7,7,3,89,20080822,0:00,12.6,,
RD,I,40,143,235,12128,7,7,3,89,20080828,0:00,21.9,,
RD,I,40,143,235,12128,7,7,3,89,20080903,0:00,1.96,,
RD,I,40,143,235,12128,7,7,3,89,20080909,0:00,3.61,,
RD,I,40,143,235,12128,7,7,3,89,20080915,0:00,13.2,,
RD,I,40,143,235,12128,7,7,3,89,20080921,0:00,5.58,,
RD,I,40,143,235,12128,7,7,3,89,20080927,0:00,23.6,,
RD,I,40,143,235,12128,7,7,3,89,20081003,0:00,5.98,,
RD,I,40,143,235,12128,7,7,3,89,20081009,0:00,4.76,,
RD,I,40,143,235,12128,7,7,3,89,20081015,0:00,2.7,,
RD,I,40,143,235,12128,7,7,3,89,20081021,0:00,9.86,,
